date,Value,District,Keyword
2015-03,0,Tel Aviv District,הפסקת אש
2015-04,0,Tel Aviv District,הפסקת אש
2015-05,0,Tel Aviv District,הפסקת אש
2015-06,0,Tel Aviv District,הפסקת אש
2015-07,0,Tel Aviv District,הפסקת אש
2015-08,0,Tel Aviv District,הפסקת אש
2015-09,0,Tel Aviv District,הפסקת אש
2015-10,0,Tel Aviv District,הפסקת אש
2015-11,0,Tel Aviv District,הפסקת אש
2015-12,0,Tel Aviv District,הפסקת אש
2016-01,0,Tel Aviv District,הפסקת אש
2016-02,0,Tel Aviv District,הפסקת אש
2016-03,0,Tel Aviv District,הפסקת אש
2016-04,0,Tel Aviv District,הפסקת אש
2016-05,0,Tel Aviv District,הפסקת אש
2016-06,0,Tel Aviv District,הפסקת אש
2016-07,0,Tel Aviv District,הפסקת אש
2016-08,0,Tel Aviv District,הפסקת אש
2016-09,0,Tel Aviv District,הפסקת אש
2016-10,0,Tel Aviv District,הפסקת אש
2016-11,0,Tel Aviv District,הפסקת אש
2016-12,0,Tel Aviv District,הפסקת אש
2017-01,0,Tel Aviv District,הפסקת אש
2017-02,0,Tel Aviv District,הפסקת אש
2017-03,0,Tel Aviv District,הפסקת אש
2017-04,0,Tel Aviv District,הפסקת אש
2017-05,0,Tel Aviv District,הפסקת אש
2017-06,0,Tel Aviv District,הפסקת אש
2017-07,0,Tel Aviv District,הפסקת אש
2017-08,0,Tel Aviv District,הפסקת אש
2017-09,0,Tel Aviv District,הפסקת אש
2017-10,0,Tel Aviv District,הפסקת אש
2017-11,0,Tel Aviv District,הפסקת אש
2017-12,0,Tel Aviv District,הפסקת אש
2018-01,0,Tel Aviv District,הפסקת אש
2018-02,0,Tel Aviv District,הפסקת אש
2018-03,0,Tel Aviv District,הפסקת אש
2018-04,0,Tel Aviv District,הפסקת אש
2018-05,0,Tel Aviv District,הפסקת אש
2018-06,0,Tel Aviv District,הפסקת אש
2018-07,0,Tel Aviv District,הפסקת אש
2018-08,0,Tel Aviv District,הפסקת אש
2018-09,0,Tel Aviv District,הפסקת אש
2018-10,0,Tel Aviv District,הפסקת אש
2018-11,7,Tel Aviv District,הפסקת אש
2018-12,0,Tel Aviv District,הפסקת אש
2019-01,0,Tel Aviv District,הפסקת אש
2019-02,0,Tel Aviv District,הפסקת אש
2019-03,7,Tel Aviv District,הפסקת אש
2019-04,0,Tel Aviv District,הפסקת אש
2019-05,17,Tel Aviv District,הפסקת אש
2019-06,0,Tel Aviv District,הפסקת אש
2019-07,0,Tel Aviv District,הפסקת אש
2019-08,0,Tel Aviv District,הפסקת אש
2019-09,0,Tel Aviv District,הפסקת אש
2019-10,0,Tel Aviv District,הפסקת אש
2019-11,13,Tel Aviv District,הפסקת אש
2019-12,0,Tel Aviv District,הפסקת אש
2020-01,0,Tel Aviv District,הפסקת אש
2020-02,0,Tel Aviv District,הפסקת אש
2020-03,0,Tel Aviv District,הפסקת אש
2020-04,0,Tel Aviv District,הפסקת אש
2020-05,0,Tel Aviv District,הפסקת אש
2020-06,0,Tel Aviv District,הפסקת אש
2020-07,0,Tel Aviv District,הפסקת אש
2020-08,0,Tel Aviv District,הפסקת אש
2020-09,0,Tel Aviv District,הפסקת אש
2020-10,0,Tel Aviv District,הפסקת אש
2020-11,0,Tel Aviv District,הפסקת אש
2020-12,0,Tel Aviv District,הפסקת אש
2021-01,0,Tel Aviv District,הפסקת אש
2021-02,0,Tel Aviv District,הפסקת אש
2021-03,0,Tel Aviv District,הפסקת אש
2021-04,0,Tel Aviv District,הפסקת אש
2021-05,100,Tel Aviv District,הפסקת אש
2021-06,0,Tel Aviv District,הפסקת אש
2021-07,0,Tel Aviv District,הפסקת אש
2021-08,0,Tel Aviv District,הפסקת אש
2021-09,0,Tel Aviv District,הפסקת אש
2021-10,0,Tel Aviv District,הפסקת אש
2021-11,0,Tel Aviv District,הפסקת אש
2021-12,0,Tel Aviv District,הפסקת אש
2022-01,0,Tel Aviv District,הפסקת אש
2022-02,0,Tel Aviv District,הפסקת אש
2022-03,0,Tel Aviv District,הפסקת אש
2022-04,0,Tel Aviv District,הפסקת אש
2022-05,0,Tel Aviv District,הפסקת אש
2022-06,0,Tel Aviv District,הפסקת אש
2022-07,0,Tel Aviv District,הפסקת אש
2022-08,39,Tel Aviv District,הפסקת אש
2022-09,0,Tel Aviv District,הפסקת אש
2022-10,0,Tel Aviv District,הפסקת אש
2022-11,0,Tel Aviv District,הפסקת אש
2022-12,0,Tel Aviv District,הפסקת אש
2014-01,16,Center District,נתניהו
2014-02,12,Center District,נתניהו
2014-03,14,Center District,נתניהו
2014-04,10,Center District,נתניהו
2014-05,19,Center District,נתניהו
2014-06,7,Center District,נתניהו
2014-07,20,Center District,נתניהו
2014-08,17,Center District,נתניהו
2014-09,8,Center District,נתניהו
2014-10,9,Center District,נתניהו
2014-11,13,Center District,נתניהו
2014-12,21,Center District,נתניהו
2015-01,22,Center District,נתניהו
2015-02,47,Center District,נתניהו
2015-03,64,Center District,נתניהו
2015-04,19,Center District,נתניהו
2015-05,19,Center District,נתניהו
2015-06,10,Center District,נתניהו
2015-07,14,Center District,נתניהו
2015-08,8,Center District,נתניהו
2015-09,17,Center District,נתניהו
2015-10,22,Center District,נתניהו
2015-11,14,Center District,נתניהו
2015-12,18,Center District,נתניהו
2016-01,15,Center District,נתניהו
2016-02,14,Center District,נתניהו
2016-03,14,Center District,נתניהו
2016-04,9,Center District,נתניהו
2016-05,21,Center District,נתניהו
2016-06,15,Center District,נתניהו
2016-07,22,Center District,נתניהו
2016-08,11,Center District,נתניהו
2016-09,21,Center District,נתניהו
2016-10,14,Center District,נתניהו
2016-11,26,Center District,נתניהו
2016-12,26,Center District,נתניהו
2017-01,31,Center District,נתניהו
2017-02,25,Center District,נתניהו
2017-03,18,Center District,נתניהו
2017-04,15,Center District,נתניהו
2017-05,21,Center District,נתניהו
2017-06,14,Center District,נתניהו
2017-07,21,Center District,נתניהו
2017-08,31,Center District,נתניהו
2017-09,36,Center District,נתניהו
2017-10,24,Center District,נתניהו
2017-11,26,Center District,נתניהו
2017-12,23,Center District,נתניהו
2018-01,90,Center District,נתניהו
2018-02,53,Center District,נתניהו
2018-03,38,Center District,נתניהו
2018-04,32,Center District,נתניהו
2018-05,27,Center District,נתניהו
2018-06,27,Center District,נתניהו
2018-07,24,Center District,נתניהו
2018-08,24,Center District,נתניהו
2018-09,27,Center District,נתניהו
2018-10,46,Center District,נתניהו
2018-11,35,Center District,נתניהו
2018-12,44,Center District,נתניהו
2019-01,45,Center District,נתניהו
2019-02,53,Center District,נתניהו
2019-03,87,Center District,נתניהו
2019-04,92,Center District,נתניהו
2019-05,43,Center District,נתניהו
2019-06,41,Center District,נתניהו
2019-07,36,Center District,נתניהו
2019-08,52,Center District,נתניהו
2019-09,100,Center District,נתניהו
2019-10,60,Center District,נתניהו
2019-11,69,Center District,נתניהו
2019-12,52,Center District,נתניהו
2020-01,46,Center District,נתניהו
2020-02,55,Center District,נתניהו
2020-03,77,Center District,נתניהו
2020-04,57,Center District,נתניהו
2020-05,64,Center District,נתניהו
2020-06,34,Center District,נתניהו
2020-07,59,Center District,נתניהו
2020-08,54,Center District,נתניהו
2020-09,48,Center District,נתניהו
2020-10,59,Center District,נתניהו
2020-11,42,Center District,נתניהו
2020-12,41,Center District,נתניהו
2021-01,42,Center District,נתניהו
2021-02,49,Center District,נתניהו
2021-03,74,Center District,נתניהו
2021-04,50,Center District,נתניהו
2021-05,47,Center District,נתניהו
2021-06,69,Center District,נתניהו
2021-07,36,Center District,נתניהו
2021-08,29,Center District,נתניהו
2021-09,23,Center District,נתניהו
2021-10,34,Center District,נתניהו
2021-11,30,Center District,נתניהו
2021-12,28,Center District,נתניהו
2022-01,42,Center District,נתניהו
2022-02,25,Center District,נתניהו
2022-03,24,Center District,נתניהו
2022-04,29,Center District,נתניהו
2022-05,32,Center District,נתניהו
2022-06,32,Center District,נתניהו
2022-07,36,Center District,נתניהו
2022-08,24,Center District,נתניהו
2022-09,26,Center District,נתניהו
2022-10,51,Center District,נתניהו
2022-11,50,Center District,נתניהו
2022-12,35,Center District,נתניהו
2014-01,16,Haifa District,נתניהו
2014-02,12,Haifa District,נתניהו
2014-03,16,Haifa District,נתניהו
2014-04,14,Haifa District,נתניהו
2014-05,18,Haifa District,נתניהו
2014-06,10,Haifa District,נתניהו
2014-07,17,Haifa District,נתניהו
2014-08,15,Haifa District,נתניהו
2014-09,8,Haifa District,נתניהו
2014-10,10,Haifa District,נתניהו
2014-11,13,Haifa District,נתניהו
2014-12,29,Haifa District,נתניהו
2015-01,22,Haifa District,נתניהו
2015-02,41,Haifa District,נתניהו
2015-03,80,Haifa District,נתניהו
2015-04,13,Haifa District,נתניהו
2015-05,25,Haifa District,נתניהו
2015-06,10,Haifa District,נתניהו
2015-07,9,Haifa District,נתניהו
2015-08,12,Haifa District,נתניהו
2015-09,14,Haifa District,נתניהו
2015-10,22,Haifa District,נתניהו
2015-11,15,Haifa District,נתניהו
2015-12,25,Haifa District,נתניהו
2016-01,18,Haifa District,נתניהו
2016-02,19,Haifa District,נתניהו
2016-03,16,Haifa District,נתניהו
2016-04,13,Haifa District,נתניהו
2016-05,24,Haifa District,נתניהו
2016-06,20,Haifa District,נתניהו
2016-07,23,Haifa District,נתניהו
2016-08,15,Haifa District,נתניהו
2016-09,32,Haifa District,נתניהו
2016-10,18,Haifa District,נתניהו
2016-11,28,Haifa District,נתניהו
2016-12,25,Haifa District,נתניהו
2017-01,39,Haifa District,נתניהו
2017-02,28,Haifa District,נתניהו
2017-03,21,Haifa District,נתניהו
2017-04,18,Haifa District,נתניהו
2017-05,23,Haifa District,נתניהו
2017-06,21,Haifa District,נתניהו
2017-07,21,Haifa District,נתניהו
2017-08,36,Haifa District,נתניהו
2017-09,30,Haifa District,נתניהו
2017-10,26,Haifa District,נתניהו
2017-11,27,Haifa District,נתניהו
2017-12,20,Haifa District,נתניהו
2018-01,87,Haifa District,נתניהו
2018-02,64,Haifa District,נתניהו
2018-03,43,Haifa District,נתניהו
2018-04,37,Haifa District,נתניהו
2018-05,31,Haifa District,נתניהו
2018-06,31,Haifa District,נתניהו
2018-07,25,Haifa District,נתניהו
2018-08,28,Haifa District,נתניהו
2018-09,30,Haifa District,נתניהו
2018-10,46,Haifa District,נתניהו
2018-11,35,Haifa District,נתניהו
2018-12,46,Haifa District,נתניהו
2019-01,44,Haifa District,נתניהו
2019-02,48,Haifa District,נתניהו
2019-03,80,Haifa District,נתניהו
2019-04,87,Haifa District,נתניהו
2019-05,47,Haifa District,נתניהו
2019-06,40,Haifa District,נתניהו
2019-07,34,Haifa District,נתניהו
2019-08,48,Haifa District,נתניהו
2019-09,100,Haifa District,נתניהו
2019-10,55,Haifa District,נתניהו
2019-11,67,Haifa District,נתניהו
2019-12,45,Haifa District,נתניהו
2020-01,38,Haifa District,נתניהו
2020-02,50,Haifa District,נתניהו
2020-03,68,Haifa District,נתניהו
2020-04,52,Haifa District,נתניהו
2020-05,57,Haifa District,נתניהו
2020-06,29,Haifa District,נתניהו
2020-07,55,Haifa District,נתניהו
2020-08,48,Haifa District,נתניהו
2020-09,44,Haifa District,נתניהו
2020-10,49,Haifa District,נתניהו
2020-11,37,Haifa District,נתניהו
2020-12,36,Haifa District,נתניהו
2021-01,37,Haifa District,נתניהו
2021-02,45,Haifa District,נתניהו
2021-03,62,Haifa District,נתניהו
2021-04,45,Haifa District,נתניהו
2021-05,41,Haifa District,נתניהו
2021-06,65,Haifa District,נתניהו
2021-07,36,Haifa District,נתניהו
2021-08,28,Haifa District,נתניהו
2021-09,24,Haifa District,נתניהו
2021-10,29,Haifa District,נתניהו
2021-11,26,Haifa District,נתניהו
2021-12,26,Haifa District,נתניהו
2022-01,38,Haifa District,נתניהו
2022-02,27,Haifa District,נתניהו
2022-03,24,Haifa District,נתניהו
2022-04,26,Haifa District,נתניהו
2022-05,29,Haifa District,נתניהו
2022-06,30,Haifa District,נתניהו
2022-07,30,Haifa District,נתניהו
2022-08,23,Haifa District,נתניהו
2022-09,21,Haifa District,נתניהו
2022-10,41,Haifa District,נתניהו
2022-11,44,Haifa District,נתניהו
2022-12,33,Haifa District,נתניהו
2014-01,23,Jerusalem District,נתניהו
2014-02,13,Jerusalem District,נתניהו
2014-03,17,Jerusalem District,נתניהו
2014-04,15,Jerusalem District,נתניהו
2014-05,16,Jerusalem District,נתניהו
2014-06,8,Jerusalem District,נתניהו
2014-07,14,Jerusalem District,נתניהו
2014-08,13,Jerusalem District,נתניהו
2014-09,11,Jerusalem District,נתניהו
2014-10,11,Jerusalem District,נתניהו
2014-11,18,Jerusalem District,נתניהו
2014-12,22,Jerusalem District,נתניהו
2015-01,25,Jerusalem District,נתניהו
2015-02,50,Jerusalem District,נתניהו
2015-03,73,Jerusalem District,נתניהו
2015-04,18,Jerusalem District,נתניהו
2015-05,20,Jerusalem District,נתניהו
2015-06,13,Jerusalem District,נתניהו
2015-07,13,Jerusalem District,נתניהו
2015-08,11,Jerusalem District,נתניהו
2015-09,12,Jerusalem District,נתניהו
2015-10,27,Jerusalem District,נתניהו
2015-11,13,Jerusalem District,נתניהו
2015-12,18,Jerusalem District,נתניהו
2016-01,14,Jerusalem District,נתניהו
2016-02,19,Jerusalem District,נתניהו
2016-03,14,Jerusalem District,נתניהו
2016-04,12,Jerusalem District,נתניהו
2016-05,24,Jerusalem District,נתניהו
2016-06,21,Jerusalem District,נתניהו
2016-07,25,Jerusalem District,נתניהו
2016-08,16,Jerusalem District,נתניהו
2016-09,26,Jerusalem District,נתניהו
2016-10,10,Jerusalem District,נתניהו
2016-11,23,Jerusalem District,נתניהו
2016-12,26,Jerusalem District,נתניהו
2017-01,41,Jerusalem District,נתניהו
2017-02,29,Jerusalem District,נתניהו
2017-03,21,Jerusalem District,נתניהו
2017-04,18,Jerusalem District,נתניהו
2017-05,22,Jerusalem District,נתניהו
2017-06,17,Jerusalem District,נתניהו
2017-07,19,Jerusalem District,נתניהו
2017-08,36,Jerusalem District,נתניהו
2017-09,32,Jerusalem District,נתניהו
2017-10,22,Jerusalem District,נתניהו
2017-11,28,Jerusalem District,נתניהו
2017-12,24,Jerusalem District,נתניהו
2018-01,76,Jerusalem District,נתניהו
2018-02,55,Jerusalem District,נתניהו
2018-03,39,Jerusalem District,נתניהו
2018-04,36,Jerusalem District,נתניהו
2018-05,32,Jerusalem District,נתניהו
2018-06,27,Jerusalem District,נתניהו
2018-07,25,Jerusalem District,נתניהו
2018-08,20,Jerusalem District,נתניהו
2018-09,29,Jerusalem District,נתניהו
2018-10,42,Jerusalem District,נתניהו
2018-11,35,Jerusalem District,נתניהו
2018-12,43,Jerusalem District,נתניהו
2019-01,39,Jerusalem District,נתניהו
2019-02,50,Jerusalem District,נתניהו
2019-03,72,Jerusalem District,נתניהו
2019-04,78,Jerusalem District,נתניהו
2019-05,43,Jerusalem District,נתניהו
2019-06,38,Jerusalem District,נתניהו
2019-07,37,Jerusalem District,נתניהו
2019-08,54,Jerusalem District,נתניהו
