"","loc","SEMEL_YISHUV","Pop_Total","year","lat","long"
"7929","ירדנה",2026,371,2018,32.5652925,35.5632725
"7930","ירדנה",2026,360,2017,32.5652925,35.5632725
"7931","ירדנה",2026,371,2019,32.5652925,35.5632725
"7932","ירדנה",2026,370,2021,32.5652925,35.5632725
"7933","ירדנה",2026,360,2020,32.5652925,35.5632725
"7934","ירדנה",2026,300,2008,32.5652925,35.5632725
"7935","ירדנה",2026,300,2011,32.5652925,35.5632725
"7936","ירוחם",831,8960,2014,30.9866729,34.916939
"7937","ירוחם",831,11031,2021,30.9866729,34.916939
"7938","ירוחם",831,9975,2018,30.9866729,34.916939
"7939","ירוחם",831,10773,2020,30.9866729,34.916939
"7940","ירוחם",831,10294,2019,30.9866729,34.916939
"7941","ירוחם",831,9080,2015,30.9866729,34.916939
"7942","ירוחם",831,9511,2017,30.9866729,34.916939
"7943","ירוחם",831,8300,2011,30.9866729,34.916939
"7944","ירוחם",831,8660,2012,30.9866729,34.916939
"7945","ירוחם",831,8100,2008,30.9866729,34.916939
"7946","ירוחם",831,8515,2006,30.9866729,34.916939
"7947","ירוחם",831,8124,2009,30.9866729,34.916939
"7948","ירוחם",831,8750,2013,30.9866729,34.916939
"7949","ירוחם",831,11170,2022,30.9866729,34.916939
"7950","ירוחם",831,9230,2016,30.9866729,34.916939
"7951","ירושלים",3000,829960,2013,31.7963186,35.175359
"7952","ירושלים",3000,865770,2015,31.7963186,35.175359
"7953","ירושלים",3000,804500,2011,31.7963186,35.175359
"7954","ירושלים",3000,733329,2006,31.7963186,35.175359
"7955","ירושלים",3000,882750,2016,31.7963186,35.175359
"7956","ירושלים",3000,981715,2022,31.7963186,35.175359
"7957","ירושלים",3000,901307,2017,31.7963186,35.175359
"7958","ירושלים",3000,936427,2019,31.7963186,35.175359
"7959","ירושלים",3000,759600,2008,31.7963186,35.175359
"7960","ירושלים",3000,815360,2012,31.7963186,35.175359
"7961","ירושלים",3000,951158,2020,31.7963186,35.175359
"7962","ירושלים",3000,815360,2012,31.7963186,35.175359
"7963","ירושלים",3000,773779,2009,31.7963186,35.175359
"7964","ירושלים",3000,919435,2018,31.7963186,35.175359
"7965","ירושלים",3000,849720,2014,31.7963186,35.175359
"7966","ירושלים",3000,966207,2021,31.7963186,35.175359
"7967","ירחיב",718,920,2013,32.1541555,34.968904
"7968","ירחיב",718,960,2016,32.1541555,34.968904
"7969","ירחיב",718,700,2008,32.1541555,34.968904
"7970","ירחיב",718,736,2006,32.1541555,34.968904
"7971","ירחיב",718,1005,2017,32.1541555,34.968904
"7972","ירחיב",718,870,2012,32.1541555,34.968904
"7973","ירחיב",718,1087,2022,32.1541555,34.968904
"7974","ירחיב",718,736,2009,32.1541555,34.968904
"7975","ירחיב",718,1082,2019,32.1541555,34.968904
"7976","ירחיב",718,920,2014,32.1541555,34.968904
"7977","ירחיב",718,960,2015,32.1541555,34.968904
"7978","ירחיב",718,1086,2018,32.1541555,34.968904
"7979","ירחיב",718,1088,2021,32.1541555,34.968904
"7980","ירחיב",718,1097,2020,32.1541555,34.968904
"7981","ירחיב",718,800,2011,32.1541555,34.968904
"7982","ירכא",502,17002,2018,32.9600645,35.210859
"7983","ירכא",502,17405,2020,32.9600645,35.210859
"7984","ירכא",502,16240,2015,32.9600645,35.210859
"7985","ירכא",502,14753,2009,32.9600645,35.210859
"7986","ירכא",502,14800,2012,32.9600645,35.210859
"7987","ירכא",502,17576,2021,32.9600645,35.210859
"7988","ירכא",502,16590,2016,32.9600645,35.210859
"7989","ירכא",502,16747,2017,32.9600645,35.210859
"7990","ירכא",502,15810,2013,32.9600645,35.210859
"7991","ירכא",502,12718,2006,32.9600645,35.210859
"7992","ירכא",502,16050,2014,32.9600645,35.210859
"7993","ירכא",502,14800,2012,32.9600645,35.210859
"7994","ירכא",502,17759,2022,32.9600645,35.210859
"7995","ירכא",502,14700,2008,32.9600645,35.210859
"7996","ירכא",502,15300,2011,32.9600645,35.210859
"7997","ירכא",502,17171,2019,32.9600645,35.210859
"7998","ירקונה",183,345,2022,32.1437205,34.8991991
"7999","ירקונה",183,355,2006,32.1437205,34.8991991
"8000","ירקונה",183,400,2012,32.1437205,34.8991991
"8001","ירקונה",183,368,2017,32.1437205,34.8991991
"8002","ירקונה",183,400,2008,32.1437205,34.8991991
"8003","ירקונה",183,389,2009,32.1437205,34.8991991
"8004","ירקונה",183,400,2011,32.1437205,34.8991991
"8005","ירקונה",183,410,2014,32.1437205,34.8991991
"8006","ירקונה",183,400,2015,32.1437205,34.8991991
"8007","ירקונה",183,366,2018,32.1437205,34.8991991
"8008","ירקונה",183,360,2019,32.1437205,34.8991991
"8009","ירקונה",183,370,2016,32.1437205,34.8991991
"8010","ירקונה",183,410,2013,32.1437205,34.8991991
"8011","ירקונה",183,367,2020,32.1437205,34.8991991
"8012","ירקונה",183,358,2021,32.1437205,34.8991991
"8013","ישע",916,300,2011,31.247755,34.4014755
"8014","ישע",916,370,2014,31.247755,34.4014755
"8015","ישע",916,305,2009,31.247755,34.4014755
"8016","ישע",916,394,2017,31.247755,34.4014755
"8017","ישע",916,300,2008,31.247755,34.4014755
"8018","ישע",916,413,2019,31.247755,34.4014755
"8019","ישע",916,370,2016,31.247755,34.4014755
"8020","ישע",916,340,2012,31.247755,34.4014755
"8021","ישע",916,340,2013,31.247755,34.4014755
"8022","ישע",916,426,2022,31.247755,34.4014755
"8023","ישע",916,207,2006,31.247755,34.4014755
"8024","ישע",916,429,2021,31.247755,34.4014755
"8025","ישע",916,410,2018,31.247755,34.4014755
"8026","ישע",916,370,2015,31.247755,34.4014755
"8027","ישע",916,426,2020,31.247755,34.4014755
"8028","ישעי",805,690,2013,31.7508255,34.96424
"8029","ישעי",805,767,2017,31.7508255,34.96424
"8030","ישעי",805,660,2012,31.7508255,34.96424
"8031","ישעי",805,740,2015,31.7508255,34.96424
"8032","ישעי",805,600,2008,31.7508255,34.96424
"8033","ישעי",805,760,2016,31.7508255,34.96424
"8034","ישעי",805,760,2018,31.7508255,34.96424
"8035","ישעי",805,848,2022,31.7508255,34.96424
"8036","ישעי",805,617,2009,31.7508255,34.96424
"8037","ישעי",805,771,2019,31.7508255,34.96424
"8038","ישעי",805,805,2020,31.7508255,34.96424
"8039","ישעי",805,857,2021,31.7508255,34.96424
"8040","ישעי",805,600,2011,31.7508255,34.96424
"8041","ישעי",805,710,2014,31.7508255,34.96424
"8042","ישעי",805,559,2006,31.7508255,34.96424
"8043","ישרש",828,920,2015,31.9154431,34.846784
"8044","ישרש",828,991,2020,31.9154431,34.846784
"8045","ישרש",828,1001,2019,31.9154431,34.846784
"8046","ישרש",828,920,2014,31.9154431,34.846784
"8047","ישרש",828,966,2022,31.9154431,34.846784
"8048","ישרש",828,1010,2018,31.9154431,34.846784
"8049","ישרש",828,800,2008,31.9154431,34.846784
"8050","ישרש",828,870,2012,31.9154431,34.846784
"8051","ישרש",828,770,2006,31.9154431,34.846784
"8052","ישרש",828,835,2009,31.9154431,34.846784
"8053","ישרש",828,960,2016,31.9154431,34.846784
"8054","ישרש",828,800,2011,31.9154431,34.846784
"8055","ישרש",828,983,2021,31.9154431,34.846784
"8056","ישרש",828,890,2013,31.9154431,34.846784
"8057","ישרש",828,1007,2017,31.9154431,34.846784
"8058","יתד",1227,462,2018,31.2061345,34.32613
"8059","יתד",1227,538,2020,31.2061345,34.32613
"8060","יתד",1227,330,2015,31.2061345,34.32613
"8061","יתד",1227,570,2022,31.2061345,34.32613
"8062","יתד",1227,508,2019,31.2061345,34.32613
"8063","יתד",1227,553,2006,31.2061345,34.32613
"8064","יתד",1227,700,2008,31.2061345,34.32613
"8065","יתד",1227,800,2011,31.2061345,34.32613
"8066","יתד",1227,722,2009,31.2061345,34.32613
"8067","יתד",1227,320,2014,31.2061345,34.32613
"8068","יתד",1227,390,2013,31.2061345,34.32613
"8069","יתד",1227,370,2016,31.2061345,34.32613
"8070","יתד",1227,420,2017,31.2061345,34.32613
"8071","יתד",1227,563,2021,31.2061345,34.32613
"8072","יתד",1227,400,2012,31.2061345,34.32613
"8073","כאבול",504,13430,2016,32.8766485,35.2042935
"8074","כאבול",504,14473,2021,32.8766485,35.2042935
"8075","כאבול",504,9594,2006,32.8766485,35.2042935
"8076","כאבול",504,13210,2015,32.8766485,35.2042935
"8077","כאבול",504,13649,2017,32.8766485,35.2042935
"8078","כאבול",504,14095,2019,32.8766485,35.2042935
"8079","כאבול",504,12600,2012,32.8766485,35.2042935
"8080","כאבול",504,12151,2009,32.8766485,35.2042935
"8081","כאבול",504,13854,2018,32.8766485,35.2042935
"8082","כאבול",504,14243,2020,32.8766485,35.2042935
"8083","כאבול",504,12990,2014,32.8766485,35.2042935
"8084","כאבול",504,11900,2008,32.8766485,35.2042935
"8085","כאבול",504,12500,2011,32.8766485,35.2042935
"8086","כאבול",504,12800,2013,32.8766485,35.2042935
"8087","כאבול",504,14628,2022,32.8766485,35.2042935
"8088","כאוכבאבואלהיגא",505,3724,2021,32.829475,35.2509515
"8089","כאוכבאבואלהיגא",505,3360,2015,32.829475,35.2509515
"8090","כאוכבאבואלהיגא",505,2700,2008,32.829475,35.2509515
"8091","כאוכבאבואלהיגא",505,3240,2014,32.829475,35.2509515
"8092","כאוכבאבואלהיגא",505,3390,2016,32.829475,35.2509515
"8093","כאוכבאבואלהיגא",505,3000,2011,32.829475,35.2509515
"8094","כאוכבאבואלהיגא",505,3589,2019,32.829475,35.2509515
"8095","כאוכבאבואלהיגא",505,2833,2006,32.829475,35.2509515
"8096","כאוכבאבואלהיגא",505,3526,2018,32.829475,35.2509515
"8097","כאוכבאבואלהיגא",505,3773,2022,32.829475,35.2509515
"8098","כאוכבאבואלהיגא",505,2796,2009,32.829475,35.2509515
"8099","כאוכבאבואלהיגא",505,3668,2020,32.829475,35.2509515
"8100","כאוכבאבואלהיגא",505,3070,2012,32.829475,35.2509515
"8101","כאוכבאבואלהיגא",505,3160,2013,32.829475,35.2509515
"8102","כאוכבאבואלהיגא",505,3458,2017,32.829475,35.2509515
"8103","כברי",576,1120,2022,33.021039,35.149237
"8104","כברי",576,940,2013,33.021039,35.149237
"8105","כברי",576,1053,2017,33.021039,35.149237
"8106","כברי",576,800,2008,33.021039,35.149237
"8107","כברי",576,1000,2015,33.021039,35.149237
"8108","כברי",576,900,2011,33.021039,35.149237
"8109","כברי",576,1067,2020,33.021039,35.149237
"8110","כברי",576,1051,2018,33.021039,35.149237
"8111","כברי",576,820,2009,33.021039,35.149237
"8112","כברי",576,920,2012,33.021039,35.149237
"8113","כברי",576,751,2006,33.021039,35.149237
"8114","כברי",576,1098,2021,33.021039,35.149237
"8115","כברי",576,1054,2019,33.021039,35.149237
"8116","כברי",576,990,2014,33.021039,35.149237
"8117","כברי",576,1030,2016,33.021039,35.149237
"8118","כדורי",371,230,2017,32.7062395,35.406304
"8119","כדורי",371,170,2015,32.7062395,35.406304
"8120","כדורי",371,203,2020,32.7062395,35.406304
"8121","כדורי",371,230,2016,32.7062395,35.406304
"8122","כדורי",371,200,2008,32.7062395,35.406304
"8123","כדורי",371,170,2013,32.7062395,35.406304
"8124","כדורי",371,209,2022,32.7062395,35.406304
"8125","כדורי",371,247,2019,32.7062395,35.406304
"8126","כדורי",371,160,2014,32.7062395,35.406304
"8127","כדורי",371,170,2012,32.7062395,35.406304
"8128","כדורי",371,206,2006,32.7062395,35.406304
"8129","כדורי",371,244,2018,32.7062395,35.406304
"8130","כדורי",371,242,2009,32.7062395,35.406304
"8131","כדורי",371,214,2021,32.7062395,35.406304
"8132","כדיתא",1338,150,2012,NA,NA
"8133","כדיתא",1338,100,2011,NA,NA
"8134","כדיתה",1338,187,2022,33.0059535,35.468309
"8135","כדיתה",1338,NA,2009,33.0059535,35.468309
"8136","כדיתה",1338,179,2021,33.0059535,35.468309
"8137","כדיתה",1338,160,2015,33.0059535,35.468309
"8138","כדיתה",1338,180,2017,33.0059535,35.468309
"8139","כדיתה",1338,170,2014,33.0059535,35.468309
"8140","כדיתה",1338,190,2020,33.0059535,35.468309
"8141","כדיתה",1338,186,2018,33.0059535,35.468309
"8142","כדיתה",1338,170,2013,33.0059535,35.468309
"8143","כדיתה",1338,170,2016,33.0059535,35.468309
"8144","כדיתה",1338,181,2019,33.0059535,35.468309
"8145","כוכבהשחר",3564,1400,2008,31.9602635,35.349421
"8146","כוכבהשחר",3564,2053,2017,31.9602635,35.349421
"8147","כוכבהשחר",3564,2501,2022,31.9602635,35.349421
"8148","כוכבהשחר",3564,1530,2006,31.9602635,35.349421
"8149","כוכבהשחר",3564,1980,2016,31.9602635,35.349421
"8150","כוכבהשחר",3564,1950,2015,31.9602635,35.349421
"8151","כוכבהשחר",3564,2450,2020,31.9602635,35.349421
"8152","כוכבהשחר",3564,1830,2014,31.9602635,35.349421
"8153","כוכבהשחר",3564,1550,2012,31.9602635,35.349421
"8154","כוכבהשחר",3564,2122,2018,31.9602635,35.349421
"8155","כוכבהשחר",3564,1421,2009,31.9602635,35.349421
"8156","כוכבהשחר",3564,2227,2019,31.9602635,35.349421
"8157","כוכבהשחר",3564,2515,2021,31.9602635,35.349421
"8158","כוכבהשחר",3564,1600,2011,31.9602635,35.349421
"8159","כוכבהשחר",3564,1600,2013,31.9602635,35.349421
"8160","כוכביאיר",1224,8948,2021,32.2201335,34.9950665
"8161","כוכביאיר",1224,9050,2015,32.2201335,34.9950665
"8162","כוכביאיר",1224,9200,2011,32.2201335,34.9950665
"8163","כוכביאיר",1224,8976,2022,32.2201335,34.9950665
"8164","כוכביאיר",1224,9250,2012,32.2201335,34.9950665
"8165","כוכביאיר",1224,9200,2013,32.2201335,34.9950665
"8166","כוכביאיר",1224,9390,2009,32.2201335,34.9950665
"8167","כוכביאיר",1224,8736,2020,32.2201335,34.9950665
"8168","כוכביאיר",1224,9000,2016,32.2201335,34.9950665
"8169","כוכביאיר",1224,9600,2008,32.2201335,34.9950665
"8170","כוכביאיר",1224,8889,2017,32.2201335,34.9950665
"8171","כוכביאיר",1224,8703,2019,32.2201335,34.9950665
"8172","כוכביאיר",1224,9110,2014,32.2201335,34.9950665
"8173","כוכביאיר",1224,8772,2018,32.2201335,34.9950665
"8174","כוכביאיר",1224,11749,2006,32.2201335,34.9950665
"8175","כוכביעקב",3779,6690,2013,31.880189,35.2437545
"8176","כוכביעקב",3779,6990,2014,31.880189,35.2437545
"8177","כוכביעקב",3779,6300,2011,31.880189,35.2437545
"8178","כוכביעקב",3779,7310,2015,31.880189,35.2437545
"8179","כוכביעקב",3779,9115,2020,31.880189,35.2437545
"8180","כוכביעקב",3779,5600,2008,31.880189,35.2437545
"8181","כוכביעקב",3779,5797,2009,31.880189,35.2437545
"8182","כוכביעקב",3779,9794,2022,31.880189,35.2437545
"8183","כוכביעקב",3779,8541,2019,31.880189,35.2437545
"8184","כוכביעקב",3779,7400,2016,31.880189,35.2437545
"8185","כוכביעקב",3779,7687,2017,31.880189,35.2437545
"8186","כוכביעקב",3779,6480,2012,31.880189,35.2437545
"8187","כוכביעקב",3779,8194,2018,31.880189,35.2437545
"8188","כוכביעקב",3779,5268,2006,31.880189,35.2437545
"8189","כוכביעקב",3779,9524,2021,31.880189,35.2437545
"8190","כוכבמיכאל",824,1122,2022,31.6294461,34.6692325
"8191","כוכבמיכאל",824,900,2011,31.6294461,34.6692325
"8192","כוכבמיכאל",824,1090,2020,31.6294461,34.6692325
"8193","כוכבמיכאל",824,980,2014,31.6294461,34.6692325
"8194","כוכבמיכאל",824,1022,2017,31.6294461,34.6692325
"8195","כוכבמיכאל",824,1010,2016,31.6294461,34.6692325
"8196","כוכבמיכאל",824,746,2009,31.6294461,34.6692325
"8197","כוכבמיכאל",824,1104,2021,31.6294461,34.6692325
"8198","כוכבמיכאל",824,990,2015,31.6294461,34.6692325
"8199","כוכבמיכאל",824,700,2008,31.6294461,34.6692325
"8200","כוכבמיכאל",824,579,2006,31.6294461,34.6692325
"8201","כוכבמיכאל",824,960,2013,31.6294461,34.6692325
"8202","כוכבמיכאל",824,1052,2019,31.6294461,34.6692325
"8203","כוכבמיכאל",824,920,2012,31.6294461,34.6692325
"8204","כוכבמיכאל",824,1053,2018,31.6294461,34.6692325
"8205","כורזים",1252,370,2013,32.9105261,35.550423
"8206","כורזים",1252,444,2006,32.9105261,35.550423
"8207","כורזים",1252,400,2008,32.9105261,35.550423
"8208","כורזים",1252,400,2011,32.9105261,35.550423
"8209","כורזים",1252,337,2020,32.9105261,35.550423
"8210","כורזים",1252,360,2016,32.9105261,35.550423
"8211","כורזים",1252,370,2014,32.9105261,35.550423
"8212","כורזים",1252,352,2022,32.9105261,35.550423
"8213","כורזים",1252,370,2012,32.9105261,35.550423
"8214","כורזים",1252,360,2015,32.9105261,35.550423
"8215","כורזים",1252,343,2018,32.9105261,35.550423
"8216","כורזים",1252,349,2019,32.9105261,35.550423
"8217","כורזים",1252,341,2017,32.9105261,35.550423
"8218","כורזים",1252,339,2021,32.9105261,35.550423
"8219","כורזים",1252,369,2009,32.9105261,35.550423
"8220","כחל",1210,278,2009,32.8900455,35.5115775
"8221","כחל",1210,425,2018,32.8900455,35.5115775
"8222","כחל",1210,414,2017,32.8900455,35.5115775
"8223","כחל",1210,473,2021,32.8900455,35.5115775
"8224","כחל",1210,343,2006,32.8900455,35.5115775
"8225","כחל",1210,465,2020,32.8900455,35.5115775
"8226","כחל",1210,390,2016,32.8900455,35.5115775
"8227","כחל",1210,360,2015,32.8900455,35.5115775
"8228","כחל",1210,300,2011,32.8900455,35.5115775
"8229","כחל",1210,475,2022,32.8900455,35.5115775
"8230","כחל",1210,310,2013,32.8900455,35.5115775
"8231","כחל",1210,300,2008,32.8900455,35.5115775
"8232","כחל",1210,300,2012,32.8900455,35.5115775
"8233","כחל",1210,330,2014,32.8900455,35.5115775
"8234","כחל",1210,442,2019,32.8900455,35.5115775
"8235","כחלה",1367,455,2021,NA,NA
"8236","כחלה",1367,182,2017,NA,NA
"8237","כחלה",1367,80,2012,NA,NA
"8238","כחלה",1367,470,2022,NA,NA
"8239","כחלה",1367,429,2019,NA,NA
"8240","כחלה",1367,0,2011,NA,NA
"8241","כחלה",1367,150,2015,NA,NA
"8242","כחלה",1367,NA,2009,NA,NA
"8243","כחלה",1367,438,2020,NA,NA
"8244","כחלה",1367,394,2018,NA,NA
"8245","כחלה",1367,180,2016,NA,NA
"8246","כחלה",1367,90,2013,NA,NA
"8247","כחלה",1367,130,2014,NA,NA
"8248","כיסופים",840,279,2019,31.3748035,34.3987484
"8249","כיסופים",840,200,2008,31.3748035,34.3987484
"8250","כיסופים",840,230,2014,31.3748035,34.3987484
"8251","כיסופים",840,233,2017,31.3748035,34.3987484
"8252","כיסופים",840,190,2012,31.3748035,34.3987484
"8253","כיסופים",840,200,2013,31.3748035,34.3987484
