"SEMEL_YISHUV","year","alarm","locality","loc","date","distance","alert","month","Pop_Total","district","geometry"
713,2018,1,"רעים","רעים",2018-06-20,4.91400344383828,1,6,418,"HaDarom",c(34.460259, 31.3852205)
713,2018,1,"רעים","רעים",2018-07-14,4.91400344383828,1,7,418,"HaDarom",c(34.460259, 31.3852205)
713,2018,1,"רעים","רעים",2018-05-29,4.91400344383828,1,5,418,"HaDarom",c(34.460259, 31.3852205)
713,2019,1,"רעים","רעים",2019-11-12,4.91400344383828,1,11,409,"HaDarom",c(34.460259, 31.3852205)
713,2019,1,"רעים","רעים",2019-03-25,4.91400344383828,1,3,409,"HaDarom",c(34.460259, 31.3852205)
713,2020,1,"רעים","רעים",2020-09-16,4.91400344383828,1,9,427,"HaDarom",c(34.460259, 31.3852205)
713,2020,1,"רעים","רעים",2020-03-12,4.91400344383828,1,3,427,"HaDarom",c(34.460259, 31.3852205)
713,2021,1,"רעים","רעים",2021-05-13,4.91400344383828,1,5,433,"HaDarom",c(34.460259, 31.3852205)
713,2022,1,"רעים","רעים",2022-08-07,4.91400344383828,1,8,422,"HaDarom",c(34.460259, 31.3852205)
713,2023,1,"רעים","רעים",2023-12-03,4.91400344383828,1,12,NA,"HaDarom",c(34.460259, 31.3852205)
713,2023,1,"רעים","רעים",2023-10-18,4.91400344383828,1,10,NA,"HaDarom",c(34.460259, 31.3852205)
713,2023,1,"רעים","רעים",2023-05-13,4.91400344383828,1,5,NA,"HaDarom",c(34.460259, 31.3852205)
713,2023,1,"רעים","רעים",2023-11-05,4.91400344383828,1,11,NA,"HaDarom",c(34.460259, 31.3852205)
714,2014,1,"ארז","ארז",2014-09-18,1.05842274130155,1,9,490,"HaDarom",c(34.565899, 31.55949)
714,2014,1,"ארז","ארז",2014-07-29,1.05842274130155,1,7,490,"HaDarom",c(34.565899, 31.55949)
714,2014,1,"ארז","ארז",2014-08-26,1.05842274130155,1,8,490,"HaDarom",c(34.565899, 31.55949)
714,2015,1,"ארז","ארז",2015-11-17,1.05842274130155,1,11,490,"HaDarom",c(34.565899, 31.55949)
714,2016,1,"ארז","ארז",2016-09-20,1.05842274130155,1,9,480,"HaDarom",c(34.565899, 31.55949)
714,2016,1,"ארז","ארז",2016-10-24,1.05842274130155,1,10,480,"HaDarom",c(34.565899, 31.55949)
714,2017,1,"ארז","ארז",2017-07-12,1.05842274130155,1,7,494,"HaDarom",c(34.565899, 31.55949)
714,2017,1,"ארז","ארז",2017-11-30,1.05842274130155,1,11,494,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-07-14,1.05842274130155,1,7,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-03-25,1.05842274130155,1,3,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-08-08,1.05842274130155,1,8,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-02-17,1.05842274130155,1,2,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-10-27,1.05842274130155,1,10,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-11-12,1.05842274130155,1,11,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-05-30,1.05842274130155,1,5,517,"HaDarom",c(34.565899, 31.55949)
714,2018,1,"ארז","ארז",2018-06-03,1.05842274130155,1,6,517,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-12-07,1.05842274130155,1,12,557,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-03-26,1.05842274130155,1,3,557,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-08-16,1.05842274130155,1,8,557,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-11-12,1.05842274130155,1,11,557,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-09-19,1.05842274130155,1,9,557,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-05-04,1.05842274130155,1,5,557,"HaDarom",c(34.565899, 31.55949)
714,2019,1,"ארז","ארז",2019-10-27,1.05842274130155,1,10,557,"HaDarom",c(34.565899, 31.55949)
714,2020,1,"ארז","ארז",2020-08-02,1.05842274130155,1,8,586,"HaDarom",c(34.565899, 31.55949)
714,2020,1,"ארז","ארז",2020-01-31,1.05842274130155,1,1,586,"HaDarom",c(34.565899, 31.55949)
714,2020,1,"ארז","ארז",2020-02-24,1.05842274130155,1,2,586,"HaDarom",c(34.565899, 31.55949)
714,2021,1,"ארז","ארז",2021-04-26,1.05842274130155,1,4,608,"HaDarom",c(34.565899, 31.55949)
714,2021,1,"ארז","ארז",2021-05-20,1.05842274130155,1,5,608,"HaDarom",c(34.565899, 31.55949)
714,2021,1,"ארז","ארז",2021-08-16,1.05842274130155,1,8,608,"HaDarom",c(34.565899, 31.55949)
714,2022,1,"ארז","ארז",2022-04-21,1.05842274130155,1,4,616,"HaDarom",c(34.565899, 31.55949)
714,2022,1,"ארז","ארז",2022-08-05,1.05842274130155,1,8,616,"HaDarom",c(34.565899, 31.55949)
714,2023,1,"ארז","ארז",2023-05-11,1.05842274130155,1,5,NA,"HaDarom",c(34.565899, 31.55949)
714,2023,1,"ארז","ארז",2023-11-06,1.05842274130155,1,11,NA,"HaDarom",c(34.565899, 31.55949)
714,2023,1,"ארז","ארז",2023-10-08,1.05842274130155,1,10,NA,"HaDarom",c(34.565899, 31.55949)
714,2023,1,"ארז","ארז",2023-12-01,1.05842274130155,1,12,NA,"HaDarom",c(34.565899, 31.55949)
714,2023,1,"ארז","ארז",2023-04-05,1.05842274130155,1,4,NA,"HaDarom",c(34.565899, 31.55949)
717,2014,1,"חגור","חגור",2014-08-02,72.809021003527,1,8,1100,"HaMerkaz",c(34.9465584, 32.1375555)
717,2016,1,"חגור","חגור",2016-12-20,72.809021003527,1,12,1150,"HaMerkaz",c(34.9465584, 32.1375555)
717,2016,1,"חגור","חגור",2016-09-20,72.809021003527,1,9,1150,"HaMerkaz",c(34.9465584, 32.1375555)
717,2018,1,"חגור","חגור",2018-12-26,72.809021003527,1,12,1156,"HaMerkaz",c(34.9465584, 32.1375555)
717,2021,1,"חגור","חגור",2021-05-11,72.809021003527,1,5,1152,"HaMerkaz",c(34.9465584, 32.1375555)
717,2023,1,"חגור","חגור",2023-10-28,72.809021003527,1,10,NA,"HaMerkaz",c(34.9465584, 32.1375555)
717,2023,1,"חגור","חגור",2023-11-05,72.809021003527,1,11,NA,"HaMerkaz",c(34.9465584, 32.1375555)
718,2014,1,"ירחיב","ירחיב",2014-08-02,76.134853295032,1,8,920,"HaMerkaz",c(34.968904, 32.1541555)
718,2016,1,"ירחיב","ירחיב",2016-12-20,76.134853295032,1,12,960,"HaMerkaz",c(34.968904, 32.1541555)
718,2016,1,"ירחיב","ירחיב",2016-09-20,76.134853295032,1,9,960,"HaMerkaz",c(34.968904, 32.1541555)
718,2018,1,"ירחיב","ירחיב",2018-12-26,76.134853295032,1,12,1086,"HaMerkaz",c(34.968904, 32.1541555)
718,2021,1,"ירחיב","ירחיב",2021-05-11,76.134853295032,1,5,1088,"HaMerkaz",c(34.968904, 32.1541555)
718,2023,1,"ירחיב","ירחיב",2023-10-28,76.134853295032,1,10,NA,"HaMerkaz",c(34.968904, 32.1541555)
719,2016,1,"תל קציר","תלקציר",2016-09-20,161.901535262598,1,9,360,"HaZafon",c(35.6167419, 32.7057485)
719,2017,1,"תל קציר","תלקציר",2017-11-22,161.901535262598,1,11,382,"HaZafon",c(35.6167419, 32.7057485)
719,2017,1,"תל קציר","תלקציר",2017-06-12,161.901535262598,1,6,382,"HaZafon",c(35.6167419, 32.7057485)
719,2018,1,"תל קציר","תלקציר",2018-02-10,161.901535262598,1,2,405,"HaZafon",c(35.6167419, 32.7057485)
719,2018,1,"תל קציר","תלקציר",2018-07-24,161.901535262598,1,7,405,"HaZafon",c(35.6167419, 32.7057485)
719,2021,1,"תל קציר","תלקציר",2021-11-03,161.901535262598,1,11,500,"HaZafon",c(35.6167419, 32.7057485)
720,2014,1,"ניר גלים","נירגלים",2014-08-04,30.5105585292607,1,8,1310,"HaMerkaz",c(34.6842496, 31.825094)
720,2014,1,"ניר גלים","נירגלים",2014-07-30,30.5105585292607,1,7,1310,"HaMerkaz",c(34.6842496, 31.825094)
720,2015,1,"ניר גלים","נירגלים",2015-09-29,30.5105585292607,1,9,1400,"HaMerkaz",c(34.6842496, 31.825094)
720,2015,1,"ניר גלים","נירגלים",2015-05-26,30.5105585292607,1,5,1400,"HaMerkaz",c(34.6842496, 31.825094)
720,2016,1,"ניר גלים","נירגלים",2016-09-20,30.5105585292607,1,9,1410,"HaMerkaz",c(34.6842496, 31.825094)
720,2019,1,"ניר גלים","נירגלים",2019-11-12,30.5105585292607,1,11,1396,"HaMerkaz",c(34.6842496, 31.825094)
720,2019,1,"ניר גלים","נירגלים",2019-05-05,30.5105585292607,1,5,1396,"HaMerkaz",c(34.6842496, 31.825094)
720,2021,1,"ניר גלים","נירגלים",2021-05-15,30.5105585292607,1,5,1387,"HaMerkaz",c(34.6842496, 31.825094)
720,2023,1,"ניר גלים","נירגלים",2023-12-01,30.5105585292607,1,12,NA,"HaMerkaz",c(34.6842496, 31.825094)
720,2023,1,"ניר גלים","נירגלים",2023-05-10,30.5105585292607,1,5,NA,"HaMerkaz",c(34.6842496, 31.825094)
720,2023,1,"ניר גלים","נירגלים",2023-11-01,30.5105585292607,1,11,NA,"HaMerkaz",c(34.6842496, 31.825094)
720,2023,1,"ניר גלים","נירגלים",2023-10-30,30.5105585292607,1,10,NA,"HaMerkaz",c(34.6842496, 31.825094)
721,2015,1,"שדה אילן","שדהאילן",2015-03-11,154.260851284926,1,3,540,"HaZafon",c(35.4233705, 32.7484765)
721,2016,1,"שדה אילן","שדהאילן",2016-09-20,154.260851284926,1,9,560,"HaZafon",c(35.4233705, 32.7484765)
721,2017,1,"שדה אילן","שדהאילן",2017-07-18,154.260851284926,1,7,574,"HaZafon",c(35.4233705, 32.7484765)
722,2014,1,"מגשימים","מגשימים",2014-08-26,61.8856357212949,1,8,1050,"HaMerkaz",c(34.895483, 32.049609)
722,2014,1,"מגשימים","מגשימים",2014-07-29,61.8856357212949,1,7,1050,"HaMerkaz",c(34.895483, 32.049609)
722,2015,1,"מגשימים","מגשימים",2015-03-23,61.8856357212949,1,3,1060,"HaMerkaz",c(34.895483, 32.049609)
722,2016,1,"מגשימים","מגשימים",2016-09-20,61.8856357212949,1,9,1070,"HaMerkaz",c(34.895483, 32.049609)
722,2021,1,"מגשימים","מגשימים",2021-05-11,61.8856357212949,1,5,1090,"HaMerkaz",c(34.895483, 32.049609)
722,2023,1,"מגשימים","מגשימים",2023-10-16,61.8856357212949,1,10,NA,"HaMerkaz",c(34.895483, 32.049609)
722,2023,1,"מגשימים","מגשימים",2023-11-05,61.8856357212949,1,11,NA,"HaMerkaz",c(34.895483, 32.049609)
722,2023,1,"מגשימים","מגשימים",2023-12-04,61.8856357212949,1,12,NA,"HaMerkaz",c(34.895483, 32.049609)
723,2014,1,"בית הגדי","ביתהגדי",2014-07-30,9.10506255684764,1,7,710,"HaDarom",c(34.606871, 31.425047)
723,2014,1,"בית הגדי","ביתהגדי",2014-08-01,9.10506255684764,1,8,710,"HaDarom",c(34.606871, 31.425047)
723,2015,1,"בית הגדי","ביתהגדי",2015-06-03,9.10506255684764,1,6,730,"HaDarom",c(34.606871, 31.425047)
723,2016,1,"בית הגדי","ביתהגדי",2016-09-20,9.10506255684764,1,9,760,"HaDarom",c(34.606871, 31.425047)
723,2017,1,"בית הגדי","ביתהגדי",2017-03-21,9.10506255684764,1,3,793,"HaDarom",c(34.606871, 31.425047)
723,2018,1,"בית הגדי","ביתהגדי",2018-10-11,9.10506255684764,1,10,839,"HaDarom",c(34.606871, 31.425047)
723,2018,1,"בית הגדי","ביתהגדי",2018-11-12,9.10506255684764,1,11,839,"HaDarom",c(34.606871, 31.425047)
723,2018,1,"בית הגדי","ביתהגדי",2018-05-30,9.10506255684764,1,5,839,"HaDarom",c(34.606871, 31.425047)
723,2018,1,"בית הגדי","ביתהגדי",2018-08-09,9.10506255684764,1,8,839,"HaDarom",c(34.606871, 31.425047)
723,2018,1,"בית הגדי","ביתהגדי",2018-07-14,9.10506255684764,1,7,839,"HaDarom",c(34.606871, 31.425047)
723,2019,1,"בית הגדי","ביתהגדי",2019-11-12,9.10506255684764,1,11,847,"HaDarom",c(34.606871, 31.425047)
723,2019,1,"בית הגדי","ביתהגדי",2019-03-25,9.10506255684764,1,3,847,"HaDarom",c(34.606871, 31.425047)
723,2019,1,"בית הגדי","ביתהגדי",2019-05-04,9.10506255684764,1,5,847,"HaDarom",c(34.606871, 31.425047)
723,2020,1,"בית הגדי","ביתהגדי",2020-02-24,9.10506255684764,1,2,841,"HaDarom",c(34.606871, 31.425047)
723,2021,1,"בית הגדי","ביתהגדי",2021-05-12,9.10506255684764,1,5,887,"HaDarom",c(34.606871, 31.425047)
723,2022,1,"בית הגדי","ביתהגדי",2022-08-06,9.10506255684764,1,8,867,"HaDarom",c(34.606871, 31.425047)
723,2023,1,"בית הגדי","ביתהגדי",2023-10-07,9.10506255684764,1,10,NA,"HaDarom",c(34.606871, 31.425047)
723,2023,1,"בית הגדי","ביתהגדי",2023-12-04,9.10506255684764,1,12,NA,"HaDarom",c(34.606871, 31.425047)
723,2023,1,"בית הגדי","ביתהגדי",2023-11-05,9.10506255684764,1,11,NA,"HaDarom",c(34.606871, 31.425047)
723,2023,1,"בית הגדי","ביתהגדי",2023-05-13,9.10506255684764,1,5,NA,"HaDarom",c(34.606871, 31.425047)
726,2014,1,"הודיה","הודיה",2014-07-31,14.5146711079165,1,7,500,"HaDarom",c(34.6420335, 31.67292)
726,2014,1,"הודיה","הודיה",2014-08-26,14.5146711079165,1,8,500,"HaDarom",c(34.6420335, 31.67292)
726,2015,1,"הודיה","הודיה",2015-05-26,14.5146711079165,1,5,490,"HaDarom",c(34.6420335, 31.67292)
726,2015,1,"הודיה","הודיה",2015-06-03,14.5146711079165,1,6,490,"HaDarom",c(34.6420335, 31.67292)
726,2016,1,"הודיה","הודיה",2016-09-20,14.5146711079165,1,9,490,"HaDarom",c(34.6420335, 31.67292)
726,2017,1,"הודיה","הודיה",2017-12-11,14.5146711079165,1,12,491,"HaDarom",c(34.6420335, 31.67292)
726,2018,1,"הודיה","הודיה",2018-05-30,14.5146711079165,1,5,535,"HaDarom",c(34.6420335, 31.67292)
726,2018,1,"הודיה","הודיה",2018-11-13,14.5146711079165,1,11,535,"HaDarom",c(34.6420335, 31.67292)
726,2019,1,"הודיה","הודיה",2019-12-25,14.5146711079165,1,12,548,"HaDarom",c(34.6420335, 31.67292)
726,2019,1,"הודיה","הודיה",2019-05-05,14.5146711079165,1,5,548,"HaDarom",c(34.6420335, 31.67292)
726,2019,1,"הודיה","הודיה",2019-11-12,14.5146711079165,1,11,548,"HaDarom",c(34.6420335, 31.67292)
726,2020,1,"הודיה","הודיה",2020-02-23,14.5146711079165,1,2,590,"HaDarom",c(34.6420335, 31.67292)
726,2021,1,"הודיה","הודיה",2021-05-12,14.5146711079165,1,5,617,"HaDarom",c(34.6420335, 31.67292)
726,2022,1,"הודיה","הודיה",2022-08-06,14.5146711079165,1,8,604,"HaDarom",c(34.6420335, 31.67292)
726,2023,1,"הודיה","הודיה",2023-11-04,14.5146711079165,1,11,NA,"HaDarom",c(34.6420335, 31.67292)
726,2023,1,"הודיה","הודיה",2023-05-11,14.5146711079165,1,5,NA,"HaDarom",c(34.6420335, 31.67292)
726,2023,1,"הודיה","הודיה",2023-10-13,14.5146711079165,1,10,NA,"HaDarom",c(34.6420335, 31.67292)
727,2014,1,"תלמי יחיאל","תלמייחיאל",2014-08-24,28.946532880937,1,8,950,"HaDarom",c(34.7612805, 31.754279)
727,2014,1,"תלמי יחיאל","תלמייחיאל",2014-07-31,28.946532880937,1,7,950,"HaDarom",c(34.7612805, 31.754279)
727,2016,1,"תלמי יחיאל","תלמייחיאל",2016-09-20,28.946532880937,1,9,990,"HaDarom",c(34.7612805, 31.754279)
727,2019,1,"תלמי יחיאל","תלמייחיאל",2019-05-05,28.946532880937,1,5,997,"HaDarom",c(34.7612805, 31.754279)
727,2019,1,"תלמי יחיאל","תלמייחיאל",2019-11-12,28.946532880937,1,11,997,"HaDarom",c(34.7612805, 31.754279)
727,2021,1,"תלמי יחיאל","תלמייחיאל",2021-05-16,28.946532880937,1,5,1022,"HaDarom",c(34.7612805, 31.754279)
727,2023,1,"תלמי יחיאל","תלמייחיאל",2023-10-07,28.946532880937,1,10,NA,"HaDarom",c(34.7612805, 31.754279)
729,2014,1,"משמר השבעה","משמרהשבעה",2014-08-26,54.7916814140549,1,8,970,"HaMerkaz",c(34.824863, 32.009402)
729,2014,1,"משמר השבעה","משמרהשבעה",2014-07-29,54.7916814140549,1,7,970,"HaMerkaz",c(34.824863, 32.009402)
729,2015,1,"משמר השבעה","משמרהשבעה",2015-03-23,54.7916814140549,1,3,990,"HaMerkaz",c(34.824863, 32.009402)
729,2016,1,"משמר השבעה","משמרהשבעה",2016-09-20,54.7916814140549,1,9,1000,"HaMerkaz",c(34.824863, 32.009402)
729,2021,1,"משמר השבעה","משמרהשבעה",2021-05-13,54.7916814140549,1,5,1045,"HaMerkaz",c(34.824863, 32.009402)
729,2023,1,"משמר השבעה","משמרהשבעה",2023-11-05,54.7916814140549,1,11,NA,"HaMerkaz",c(34.824863, 32.009402)
729,2023,1,"משמר השבעה","משמרהשבעה",2023-05-10,54.7916814140549,1,5,NA,"HaMerkaz",c(34.824863, 32.009402)
729,2023,1,"משמר השבעה","משמרהשבעה",2023-12-11,54.7916814140549,1,12,NA,"HaMerkaz",c(34.824863, 32.009402)
729,2023,1,"משמר השבעה","משמרהשבעה",2023-10-16,54.7916814140549,1,10,NA,"HaMerkaz",c(34.824863, 32.009402)
730,2016,1,"אליפלט","אליפלט",2016-09-20,179.553915187491,1,9,610,"HaZafon",c(35.548167, 32.94797)
730,2017,1,"אליפלט","אליפלט",2017-07-18,179.553915187491,1,7,623,"HaZafon",c(35.548167, 32.94797)
730,2018,1,"אליפלט","אליפלט",2018-02-10,179.553915187491,1,2,632,"HaZafon",c(35.548167, 32.94797)
730,2019,1,"אליפלט","אליפלט",2019-05-20,179.553915187491,1,5,651,"HaZafon",c(35.548167, 32.94797)
730,2022,1,"אליפלט","אליפלט",2022-02-18,179.553915187491,1,2,728,"HaZafon",c(35.548167, 32.94797)
731,2014,1,"מישר","מישר",2014-07-29,33.6671364378952,1,7,800,"HaMerkaz",c(34.75518, 31.8188266)
731,2014,1,"מישר","מישר",2014-08-05,33.6671364378952,1,8,800,"HaMerkaz",c(34.75518, 31.8188266)
731,2016,1,"מישר","מישר",2016-09-20,33.6671364378952,1,9,830,"HaMerkaz",c(34.75518, 31.8188266)
731,2017,1,"מישר","מישר",2017-08-08,33.6671364378952,1,8,834,"HaMerkaz",c(34.75518, 31.8188266)
731,2019,1,"מישר","מישר",2019-05-05,33.6671364378952,1,5,795,"HaMerkaz",c(34.75518, 31.8188266)
731,2019,1,"מישר","מישר",2019-11-12,33.6671364378952,1,11,795,"HaMerkaz",c(34.75518, 31.8188266)
731,2021,1,"מישר","מישר",2021-05-18,33.6671364378952,1,5,811,"HaMerkaz",c(34.75518, 31.8188266)
731,2023,1,"מישר","מישר",2023-12-02,33.6671364378952,1,12,NA,"HaMerkaz",c(34.75518, 31.8188266)
731,2023,1,"מישר","מישר",2023-11-01,33.6671364378952,1,11,NA,"HaMerkaz",c(34.75518, 31.8188266)
731,2023,1,"מישר","מישר",2023-10-07,33.6671364378952,1,10,NA,"HaMerkaz",c(34.75518, 31.8188266)
731,2023,1,"מישר","מישר",2023-05-13,33.6671364378952,1,5,NA,"HaMerkaz",c(34.75518, 31.8188266)
732,2016,1,"משמר הירדן","משמרהירדן",2016-09-20,187.211981666933,1,9,720,"HaZafon",c(35.5997525, 33.0050745)
732,2017,1,"משמר הירדן","משמרהירדן",2017-07-18,187.211981666933,1,7,766,"HaZafon",c(35.5997525, 33.0050745)
732,2018,1,"משמר הירדן","משמרהירדן",2018-07-23,187.211981666933,1,7,804,"HaZafon",c(35.5997525, 33.0050745)
732,2019,1,"משמר הירדן","משמרהירדן",2019-05-20,187.211981666933,1,5,810,"HaZafon",c(35.5997525, 33.0050745)
732,2022,1,"משמר הירדן","משמרהירדן",2022-02-18,187.211981666933,1,2,885,"HaZafon",c(35.5997525, 33.0050745)
732,2023,1,"משמר הירדן","משמרהירדן",2023-10-29,187.211981666933,1,10,NA,"HaZafon",c(35.5997525, 33.0050745)
734,2016,1,"גן יאשיה","גןיאשיה",2016-09-20,95.5705268388884,1,9,980,"HaMerkaz",c(34.9941534, 32.349918)
734,2017,1,"גן יאשיה","גןיאשיה",2017-02-07,95.5705268388884,1,2,982,"HaMerkaz",c(34.9941534, 32.349918)
735,2014,1,"רמות מאיר","רמותמאיר",2014-08-01,45.2556674656905,1,8,770,"HaMerkaz",c(34.8580475, 31.8736261)
735,2016,1,"רמות מאיר","רמותמאיר",2016-09-20,45.2556674656905,1,9,750,"HaMerkaz",c(34.8580475, 31.8736261)
735,2017,1,"רמות מאיר","רמותמאיר",2017-08-08,45.2556674656905,1,8,748,"HaMerkaz",c(34.8580475, 31.8736261)
735,2019,1,"רמות מאיר","רמותמאיר",2019-05-04,45.2556674656905,1,5,749,"HaMerkaz",c(34.8580475, 31.8736261)
735,2021,1,"רמות מאיר","רמותמאיר",2021-05-16,45.2556674656905,1,5,755,"HaMerkaz",c(34.8580475, 31.8736261)
735,2023,1,"רמות מאיר","רמותמאיר",2023-12-02,45.2556674656905,1,12,NA,"HaMerkaz",c(34.8580475, 31.8736261)
735,2023,1,"רמות מאיר","רמותמאיר",2023-11-18,45.2556674656905,1,11,NA,"HaMerkaz",c(34.8580475, 31.8736261)
735,2023,1,"רמות מאיר","רמותמאיר",2023-10-07,45.2556674656905,1,10,NA,"HaMerkaz",c(34.8580475, 31.8736261)
736,2014,1,"גילת","גילת",2014-07-28,21.8385192764808,1,7,1270,"HaDarom",c(34.653144, 31.3278036)
736,2014,1,"גילת","גילת",2014-08-19,21.8385192764808,1,8,1270,"HaDarom",c(34.653144, 31.3278036)
736,2016,1,"גילת","גילת",2016-09-20,21.8385192764808,1,9,1370,"HaDarom",c(34.653144, 31.3278036)
736,2017,1,"גילת","גילת",2017-03-21,21.8385192764808,1,3,1411,"HaDarom",c(34.653144, 31.3278036)
736,2018,1,"גילת","גילת",2018-11-12,21.8385192764808,1,11,1437,"HaDarom",c(34.653144, 31.3278036)
736,2019,1,"גילת","גילת",2019-05-04,21.8385192764808,1,5,1451,"HaDarom",c(34.653144, 31.3278036)
736,2021,1,"גילת","גילת",2021-05-12,21.8385192764808,1,5,1558,"HaDarom",c(34.653144, 31.3278036)
736,2023,1,"גילת","גילת",2023-10-07,21.8385192764808,1,10,NA,"HaDarom",c(34.653144, 31.3278036)
736,2023,1,"גילת","גילת",2023-12-14,21.8385192764808,1,12,NA,"HaDarom",c(34.653144, 31.3278036)
737,2016,1,"עולש","עולש",2016-09-20,93.4649065263428,1,9,1100,"HaMerkaz",c(34.9849331, 32.333046)
737,2017,1,"עולש","עולש",2017-02-07,93.4649065263428,1,2,1110,"HaMerkaz",c(34.9849331, 32.333046)
737,2021,1,"עולש","עולש",2021-05-11,93.4649065263428,1,5,1184,"HaMerkaz",c(34.9849331, 32.333046)
